experiment,data-type,test-data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap-type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_10.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_10_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_10_r500_s100metrics.json,1.33E-06,0.980295567,0.398,0.624592982,0.566145092,0.999898333,"[[    199     301]
 [      4 2999496]]",51.14616246,4.25E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_12.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_12_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_12_r500_s100metrics.json,0,1,0.394,0.627662492,0.56527977,0.999899,"[[    197     303]
 [      0 2999500]]",51.52393774,3.73E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_13.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_13_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_13_r500_s100metrics.json,2.00E-06,0.967032967,0.352,0.583400079,0.516129032,0.99989,"[[    176     324]
 [      6 2999494]]",51.94784118,4.10E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_19.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_19_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_19_r500_s100metrics.json,1.33E-06,0.98019802,0.396,0.622990563,0.564102564,0.999898,"[[    198     302]
 [      4 2999496]]",51.41286795,4.11E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_14.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_14_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_14_r500_s100metrics.json,1.00E-06,0.984375,0.378,0.609961947,0.546242775,0.999895333,"[[    189     311]
 [      3 2999497]]",51.31036755,4.12E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_15.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_15_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_15_r500_s100metrics.json,3.33E-07,0.994444444,0.358,0.596634286,0.526470588,0.999892667,"[[    179     321]
 [      1 2999499]]",51.68027367,3.78E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_11.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_11_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_11_r500_s100metrics.json,6.67E-07,0.990196078,0.404,0.632454285,0.573863636,0.9999,"[[    202     298]
 [      2 2999498]]",51.01583364,4.08E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_18.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_18_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_18_r500_s100metrics.json,1.33E-06,0.974842767,0.31,0.549694739,0.470409712,0.999883667,"[[    155     345]
 [      4 2999496]]",52.02858796,4.00E-05
full-test-1,vox,vox,6000,6000 (vox),all,500,500 (vox),1,500,1,500,100,100,10,0.1,0.001,0.08333333,1,./Speech_risk/speaker_info/full_test/500/v_tr6000_all_te500_1_o500_s_16.csv,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_16_r500_s100data.json,./Speech_risk/outputs/full_test/500/v_tr6000_all_te500_1_o500_s_16_r500_s100metrics.json,1.00E-06,0.984536082,0.382,0.613231156,0.550432277,0.999896,"[[    191     309]
 [      3 2999497]]",51.65425527,3.76E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_8.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_8_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_8_r500_s100metrics.json,5.00E-07,0.991097923,0.334,nan,0.499626028,0.9998885,"[[    334     666]
 [      3 5998997]]",52.13220332,4.61E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_2.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_2_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_2_r500_s100metrics.json,6.67E-07,0.989276139,0.369,nan,0.537509104,0.999894167,"[[    369     631]
 [      4 5998996]]",52.02785799,4.06E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_4.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_4_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_4_r500_s100metrics.json,8.33E-07,0.986595174,0.368,nan,0.53605244,0.999893833,"[[    368     632]
 [      5 5998995]]",51.69502539,4.03E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_r500_s100metrics.json,6.67E-07,0.988764045,0.352,nan,0.519174041,0.999891333,"[[    352     648]
 [      4 5998996]]",52.40570527,4.17E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_3.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_3_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_3_r500_s100metrics.json,5.00E-07,0.992366412,0.39,nan,0.55994257,0.999897833,"[[    390     610]
 [      3 5998997]]",51.46799513,3.99E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_1.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_1_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_1_r500_s100metrics.json,3.33E-07,0.99463807,0.371,nan,0.540422433,0.999894833,"[[    371     629]
 [      2 5998998]]",51.64822216,4.33E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_6.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_6_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_6_r500_s100metrics.json,1.67E-07,0.997326203,0.373,nan,0.54294032,0.999895333,"[[    373     627]
 [      1 5998999]]",52.0016677,4.17E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_7.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_7_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_7_r500_s100metrics.json,8.33E-07,0.987531172,0.396,nan,0.565310493,0.9998985,"[[    396     604]
 [      5 5998995]]",50.97131188,3.94E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_5.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_5_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_5_r500_s100metrics.json,5.00E-07,0.99127907,0.341,nan,0.507440476,0.999889667,"[[    341     659]
 [      3 5998997]]",51.95082762,3.74E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_9.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_9_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_9_r500_s100metrics.json,1.33E-06,0.979057592,0.374,nan,0.541244573,0.999894333,"[[    374     626]
 [      8 5998992]]",51.905435,4.16E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_15.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_15_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_15_r500_s100metrics.json,6.67E-07,0.988732394,0.351,nan,0.518081181,0.999891167,"[[    351     649]
 [      4 5998996]]",51.71916452,4.00E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_13.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_13_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_13_r500_s100metrics.json,8.33E-07,0.986807388,0.374,nan,0.542422045,0.999894833,"[[    374     626]
 [      5 5998995]]",51.64347549,4.20E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_18.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_18_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_18_r500_s100metrics.json,3.33E-07,0.994764398,0.38,nan,0.549927641,0.999896333,"[[    380     620]
 [      2 5998998]]",51.51613572,4.36E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_19.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_19_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_19_r500_s100metrics.json,6.67E-07,0.989974937,0.395,nan,0.564689064,0.9998985,"[[    395     605]
 [      4 5998996]]",51.25064493,3.88E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_10.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_10_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_10_r500_s100metrics.json,3.33E-07,0.994708995,0.376,nan,0.545718433,0.999895667,"[[    376     624]
 [      2 5998998]]",51.78915247,3.89E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_11.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_11_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_11_r500_s100metrics.json,1.67E-07,0.997340426,0.375,nan,0.54505814,0.999895667,"[[    375     625]
 [      1 5998999]]",51.57132856,4.12E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_17.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_17_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_17_r500_s100metrics.json,3.33E-07,0.994910941,0.391,nan,0.56137832,0.999898167,"[[    391     609]
 [      2 5998998]]",51.74121223,3.99E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_12.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_12_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_12_r500_s100metrics.json,8.33E-07,0.987277354,0.388,nan,0.55707107,0.999897167,"[[    388     612]
 [      5 5998995]]",51.373966,4.05E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_16.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_16_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_16_r500_s100metrics.json,0,1,0.405,nan,0.576512456,0.999900833,"[[    405     595]
 [      0 5999000]]",51.31189479,3.69E-05
full-test-1,vox,vox,6000,6000 (vox),all,1000,1000 (vox),1,1000,1,500,100,100,10,0.1,0.001,0.16666667,1,./Speech_risk/speaker_info/full_test/1000/v_tr6000_all_te1000_1_o1000_s_14.csv,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_14_r500_s100data.json,./Speech_risk/outputs/full_test/1000/v_tr6000_all_te1000_1_o1000_s_14_r500_s100metrics.json,0,1,0.384,nan,0.554913295,0.999897333,"[[    384     616]
 [      0 5999000]]",51.52178298,4.03E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_1_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_1_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_1_hb_r500_s100metrics.json,0,1,0.4,0.632449712,0.571428571,0.999981595,"[[     2      3]
 [     0 162995]]",54.85977697,3.69E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_2_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_2_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_2_hb_r500_s100metrics.json,1.23E-05,0.666666667,0.8,0.730287782,0.727272727,0.999981595,"[[     4      1]
 [     2 162993]]",52.65727761,3.83E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_3_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_3_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_3_hb_r500_s100metrics.json,1.84E-05,0.25,0.2,0.223585534,0.222222222,0.999957055,"[[     1      4]
 [     3 162992]]",57.69926235,4.15E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_4_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_4_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_4_hb_r500_s100metrics.json,0,1,0.4,0.632449712,0.571428571,0.999981595,"[[     2      3]
 [     0 162995]]",55.99237504,3.92E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_5_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_5_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_5_hb_r500_s100metrics.json,0,1,0.2,0.447208108,0.333333333,0.99997546,"[[     1      4]
 [     0 162995]]",55.9714604,4.06E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_6_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_6_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_6_hb_r500_s100metrics.json,0,1,0.6,0.774591917,0.75,0.99998773,"[[     3      2]
 [     0 162995]]",54.82621839,3.57E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_7_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_7_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_7_hb_r500_s100metrics.json,0,1,0.2,0.447208108,0.333333333,0.99997546,"[[     1      4]
 [     0 162995]]",58.34500307,4.30E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_8_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_8_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_8_hb_r500_s100metrics.json,0,1,0.4,0.632449712,0.571428571,0.999981595,"[[     2      3]
 [     0 162995]]",56.19301427,4.07E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_9_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_9_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_9_hb_r500_s100metrics.json,0,1,0.6,0.774591917,0.75,0.99998773,"[[     3      2]
 [     0 162995]]",53.94135711,3.58E-05
train-1-orig,"vox1, vox2","vox1,vox2",1000,1000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.005,0.03164557,./Speech_risk/speaker_info/train/1000/v_v-test_tr1000_all_te163_1_o5_s_hb.csv,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_hb_r500_s100data.json,./Speech_risk/outputs/train/1000/v_v-test_tr1000_all_te163_1_o5_s_hb_r500_s100metrics.json,0,1,0.2,0.447208108,0.333333333,0.99997546,"[[     1      4]
 [     0 162995]]",54.72658175,4.01E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_1_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_1_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_1_hb_r500_s100metrics.json,9.20E-06,0.4,0.4,0.399990797,0.4,0.999981595,"[[     2      3]
 [     3 325992]]",52.53578219,3.78E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_2_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_2_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_2_hb_r500_s100metrics.json,3.07E-06,0.666666667,0.4,0.516392235,0.5,0.99998773,"[[     2      3]
 [     1 325994]]",53.25106199,4.08E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_3_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_3_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_3_hb_r500_s100metrics.json,3.07E-06,0.5,0.2,0.316221461,0.285714286,0.999984663,"[[     1      4]
 [     1 325994]]",54.37865142,3.95E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_4_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_4_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_4_hb_r500_s100metrics.json,3.07E-06,0.666666667,0.4,0.516392235,0.5,0.99998773,"[[     2      3]
 [     1 325994]]",53.93181172,3.88E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_5_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_5_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_5_hb_r500_s100metrics.json,0,1,0.4,0.632452622,0.571428571,0.999990798,"[[     2      3]
 [     0 325995]]",53.81573228,4.30E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_6_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_6_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_6_hb_r500_s100metrics.json,0,1,0.2,0.447210852,0.333333333,0.99998773,"[[     1      4]
 [     0 325995]]",53.57008899,3.78E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_7_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_7_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_7_hb_r500_s100metrics.json,6.14E-06,0.6,0.6,0.599993865,0.6,0.99998773,"[[     3      2]
 [     2 325993]]",53.89569546,3.95E-05
train-1-orig,"vox1, vox2","vox1,vox2",2000,2000 (vox),all,163,158 (vox-test) + 5 (vox),1-s,5,1-s,500,100,100,10,0.1,0.001,0.0025,0.03164557,./Speech_risk/speaker_info/train/2000/v_v-test_tr2000_all_te163_1_o5_s_8_hb.csv,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_8_hb_r500_s100data.json,./Speech_risk/outputs/train/2000/v_v-test_tr2000_all_te163_1_o5_s_8_hb_r500_s100metrics.json,6.14E-06,0,0,-9.70E-06,nan,0.999978528,"[[     0      5]
 [     2 325993]]",53.92386273,4.18E-05
